"Buchungstag";"Wertstellung (Valuta)";"Vorgang";"Buchungstext";"Umsatz in EUR";
"27.12.2022";"27.12.2022";"Lastschrift / Belastung";"Auftraggeber: BijouBrigitte1998 Buchungstext: BIJOU BRIGITTE//HAMBURG/DE 2022-12-23T14:48:37 KFN 1 VJ 2412 Ref. 122C1ESR2MELLE2W/125366";"-29,90";
"27.12.2022";"27.12.2022";"Lastschrift / Belastung";"Auftraggeber: Lastschrift aus Kartenzahlung Buchungstext: AS QUALITY FOOD GMBH SUBWAY//Hermsd 2022-12-23T12:55:23 KFN 1 VJ 2412 Ref. 122C1ESR2MELLE2W/103491";"-24,91";
"27.12.2022";"27.12.2022";"Lastschrift / Belastung";"Auftraggeber: Uwe Hacker Buchungstext: LEO S ABENTEUERLAND//HOHEBOERDE/DE 2022-12-23T13:15:54 KFN 1 VJ 2412 Ref. 122C1ESR2MELLE2W/63880";"-22,00";
"27.12.2022";"27.12.2022";"Lastschrift / Belastung";"Auftraggeber: DEICHMANN SCHUHE Buchungstext: DEICHMANN - Schuhe//Hermsdorf/DE 2022-12-23T14:15:14 KFN 1 VJ 2412 Ref. 122C1ESR2MELLE2W/14127";"-54,98";
"27.12.2022";"27.12.2022";"Lastschrift / Belastung";"Auftraggeber: Tankstelle Buchungstext: Westfalen TS Remscheid//Remscheid/D 2022-12-25T22:57:17 KFN 1 VJ 2412 Ref. 122C1ESR2MELLE2W/9125";"-64,15";
"27.12.2022";"27.12.2022";"�bertrag / �berweisung";"Auftraggeber: Mahmud Agdas Buchungstext: Uebertrag auf Girokonto Ref. CK5C1ESR2F75K7CY/1";"300,00";
"27.12.2022";"27.12.2022";"Lastschrift / Belastung";"Auftraggeber: Worldline Sweden AB fuer Shell Buchungstext: SHELL 6772// Braunschweig /DE 2022-12-26T07:10:33 KFN 1 VJ 2412 Ref. 502C1ESR26PKB74S/191282";"-101,18";
"27.12.2022";"27.12.2022";"Kartenverf�gung";" Buchungstext: ACTION 3147//HERMSDORF/DE/0 2022-12-23T15:25:37 KFN 1 Ref. 5E2C1ESR0W1J5B90/33167";"-27,68";
"27.12.2022";"27.12.2022";"Kartenverf�gung";" Buchungstext: ACTION 3147//HERMSDORF/DE/0 2022-12-23T15:24:23 KFN 1 Ref. 5E2C1ESR0W1J5B90/33166";"-66,78";
"27.12.2022";"27.12.2022";"�bertrag / �berweisung";"Empf�nger: BUNDESKASSE HALLEKto/IBAN: DE21860000000086001055 BLZ/BIC: MARKDEF1860  Buchungstext: 55206010684/E47805684 Ref. JF22236102039216/2";"-390,00";
"23.12.2022";"23.12.2022";"Lastschrift / Belastung";"Auftraggeber: NAH UND GUT GEORGE Buchungstext: NAH UND GUT GEORGE//BRAUNSCHWEIG/DE 2022-12-22T10:27:07 KFN 1 VJ 2412 Ref. 302C1ESN2T1CHWDA/41327";"-20,83";
"23.12.2022";"23.12.2022";"Lastschrift / Belastung";"Auftraggeber: KICK OFF Buchungstext: KICK OFF//BRAUNSCHWEIG/DE 2022-12-20T20:44:33 KFN 1 VJ 2412 Ref. 512C1ESN2LMEJ3LM/52318";"-66,00";
"23.12.2022";"23.12.2022";"Lastschrift / Belastung";"Auftraggeber: PayPal Europe S.a.r.l. et Cie S.C.A Buchungstext: 1024264749925 PP.5539.PP . , Ihr Ei nkauf bei Ref. IT222356G1221281/35698";"-10,00";
"22.12.2022";"22.12.2022";"Kartenverf�gung";" Buchungstext: PRIMARK BRAUNSCHWEIG//BRAUNSCHWEIG/ 2022-12-21T11:11:32 KFN 1 Ref. 4P2C1ESM37XS3122/11202";"-15,00";
"22.12.2022";"22.12.2022";"Lastschrift / Belastung";"Auftraggeber: NORDSEE GMBH Buchungstext: NORDSEE GMBH 3409 GIR 69080938//BRA 2022-12-21T12:24:59 KFN 1 VJ 2412 Ref. 4G2C1ESM2LP37VFY/40326";"-3,79";
"22.12.2022";"22.12.2022";"�bertrag / �berweisung";"Auftraggeber: PayPal (Europe) S.a r.l. et Cie, S.C.A. Buchungstext: . OLYMP, Ihr Einkauf bei OLYMP ABBU CHUNG VOM PAYPAL-KONTO Ref. IX222356C0728225/3254";"119,90";
"22.12.2022";"22.12.2022";"Lastschrift / Belastung";"Auftraggeber: TEDOX KG SAGT DANKE Buchungstext: 201211571065966241247423080 ELV6549 0022 20.12 11.57 ME1 Ref. GX22235534420317/9916";"-5,90";
"22.12.2022";"22.12.2022";"Lastschrift / Belastung";"Auftraggeber: IKEA Deutschland Gmb Buchungstext: 201210521105042241200001170 ELV6528 7230 20.12 10.52 ME1 Ref. J922235572340309/822";"-1,00";
"22.12.2022";"22.12.2022";"Lastschrift / Belastung";"Auftraggeber: ISLAMIC RELIEF - HUMANITARE ORGANISATION IN DEUTSCHLAND e.V. Buchungstext: Islamic Relief Deutschland Ref. II22235572057005/16";"-20,00";
"21.12.2022";"21.12.2022";"Lastschrift / Belastung";"Auftraggeber: LIDL DIENSTLEISTUNG GMBH UND CO KG Buchungstext: LIDL DIENSTLEISTUNG GMBH UND CO KG/ 2022-12-20T16:31:52 KFN 1 VJ 2412 Ref. 7Q2C1ESL26F7HDH2/28204";"-28,56";
"20.12.2022";"20.12.2022";"Lastschrift / Belastung";"Auftraggeber: PayPal (Europe) S.a r.l. et Cie, S.C.A. Buchungstext: 1024158027534 . Netflix Services G ermany GmbH, Ihr Einkauf bei Netfli x Services Germany GmbH Ref. J822235371819795/2372";"-7,99";
"20.12.2022";"20.12.2022";"Lastschrift / Belastung";"Auftraggeber: PayPal (Europe) S.a r.l. et Cie, S.C.A. Buchungstext: 1024183124089 . Lidl Dienstleistun g , Ihr Einkauf bei Lidl Dienstle istung Ref. J822235371819798/2345";"-72,86";
"20.12.2022";"20.12.2022";"Lastschrift / Belastung";"Auftraggeber: PayPal (Europe) S.a r.l. et Cie, S.C.A. Buchungstext: 1024155848850 PP.5539.PP . MANOMANO , Ihr Einkauf bei MANOMANO Ref. J822235372233988/488";"-31,31";
"20.12.2022";"20.12.2022";"Lastschrift / Belastung";"Auftraggeber: DENNS BIOMARKT Buchungstext: 161209251067576241200609300 ELV6505 7267 16.12 09.25 ME1 Ref. J822235372602475/4024";"-4,70";
"20.12.2022";"20.12.2022";"Lastschrift / Belastung";"Auftraggeber: PayPal Europe S.a.r.l. et Cie S.C.A Buchungstext: 1024169586872 PP.5539.PP . , Ihr Ei nkauf bei Ref. JC22235372505369/7330";"-50,00";
"19.12.2022";"19.12.2022";"Lastschrift / Belastung";"Auftraggeber: NAH UND GUT GEORGE Buchungstext: NAH UND GUT GEORGE//BRAUNSCHWEIG/DE 2022-12-16T09:58:18 KFN 1 VJ 2412 Ref. 5P2C1ESJ2MERAH6G/338438";"-9,25";
"19.12.2022";"19.12.2022";"Lastschrift / Belastung";"Auftraggeber: DENNS BIOMARKT Buchungstext: 151209491067473241200609300 ELV6505 7267 15.12 09.49 ME1 Ref. JB22235071604473/5806";"-6,10";
"19.12.2022";"19.12.2022";"Lastschrift / Belastung";"Auftraggeber: DENNS BIOMARKT Buchungstext: 151210081165498241200609300 ELV6526 2060 15.12 10.08 ME1 Ref. JB22235071604473/5837";"-2,22";
"19.12.2022";"19.12.2022";"Lastschrift / Belastung";"Auftraggeber: PayPal Europe S.a.r.l. et Cie S.C.A Buchungstext: 1024146128208 . Sky Deutschland Fe rnsehen GmbH + Co. KG, Ihr Einkauf bei Sky Deutschland Fernsehen GmbH + Co. KG Ref. H6222350G2109014/57090";"-7,99";
"19.12.2022";"19.12.2022";"�bertrag / �berweisung";"Empf�nger: Hautarzt Hamburger StrKto/IBAN: DE69300606010304916379 BLZ/BIC: DAAEDEDDXXX  Buchungstext: Rechnung 03133/2022-61709 Ref. IF222352M4143797/2";"-21,00";
"16.12.2022";"16.12.2022";"Lastschrift / Belastung";"Auftraggeber: Lastschrift aus Kartenzahlung Buchungstext: LOEWENBAECKER SCHAPER//BRAUNSCHWEIG 2022-12-15T10:28:57 KFN 1 VJ 2412 Ref. 2H2C1ESG2LVFEWV8/12414";"-4,90";
"16.12.2022";"16.12.2022";"Lastschrift / Belastung";"Auftraggeber: BS/ENERGY Buchungstext: Kd.Nr. 200001330850/ Braunschweig, Kurzekampstr. 16 R/ Mandat MD-20000 1330850-01 Ref. HF222348C2012657/17017";"-127,00";
"15.12.2022";"19.12.2022";"Wertpapiere";" Buchungstext: MUL-LYX.NASDAQ-100 UE A WPKNR: LYX00F ISIN: LU1829221024 Ref. 6E5C1ESG0ATWGH0Y/2";"-199,98";
"15.12.2022";"19.12.2022";"Wertpapiere";" Buchungstext: VOLKSWAGEN AG VZO O.N. WPKNR: 766403 ISIN: DE0007664039 Ref. 6E5C1ESG0AYNF32L/2";"-149,88";
"15.12.2022";"19.12.2022";"Wertpapiere";" Buchungstext: AMUNDI ETF DAX U.ETF DR WPKNR: A0REJQ ISIN: FR0010655712 Ref. 6E5C1ESG0B5E13YE/2";"-79,78";
"15.12.2022";"19.12.2022";"Wertpapiere";" Buchungstext: AIS-A.I.MSCI WRD UC.ETFDD WPKNR: A2H9QY ISIN: LU1737652237 Ref. 5O5C1ESG0C5O4HWZ/2";"-119,95";
"15.12.2022";"15.12.2022";"Lastschrift / Belastung";"Auftraggeber: EDEKA GOERGE, BRAUNSCHWEIG Buchungstext: EDEKA GOERGE, BRAUNSCHWEIG//BRAUNSC 2022-12-14T15:20:08 KFN 1 VJ 2412 Ref. 1M2C1ESF2T1K7Z8J/21397";"-7,99";
"15.12.2022";"15.12.2022";"Lastschrift / Belastung";"Auftraggeber: ROSSMANN Buchungstext: ROSSMANN//Braunschweig/DE 2022-12-14T13:03:04 KFN 1 VJ 2412 Ref. 3H2C1ESF263EDL5F/19902";"-14,96";
"15.12.2022";"15.12.2022";"�bertrag / �berweisung";"Auftraggeber: PayPal Europe S.a.r.l. et Cie S.C.A Buchungstext: . Fantasyroom, Ihr Einkauf bei Fant asyroom ABBUCHUNG VOM PAYPAL-KONTO Ref. H922234985418329/20543";"44,45";
"15.12.2022";"15.12.2022";"Lastschrift / Belastung";"Auftraggeber: Drillisch Online GmbH Buchungstext: C4454236 U516004017 B603822477 PremiumSIM Ref. JN222347E2652296/64301";"-7,77";
"15.12.2022";"15.12.2022";"Lastschrift / Belastung";"Auftraggeber: Drillisch Online GmbH Buchungstext: C4454018 U516004041 B603822437 PremiumSIM Ref. JN222347E2652296/121433";"-7,77";
"15.12.2022";"15.12.2022";"Lastschrift / Belastung";"Auftraggeber: AMAZON EU S.A R.L., NIEDERLASSUNG DEUTSCHLAND Buchungstext: 305-1619305-7823524 Amazon.de WEZLV 5R5ETAS8TZL Ref. IO222348G2556830/46964";"-24,90";
"15.12.2022";"15.12.2022";"�bertrag / �berweisung";"Auftraggeber: Volkswagen AG Buchungstext: 0125109879 41637320000702 VW ENTGEL TZAHLUNG 04163732 Ref. J9222343F1717606/5302";"329,37";
"14.12.2022";"14.12.2022";"Auszahlung GAA";"Auftraggeber: Geldautomat Postbank Buchungstext: Bargeldauszahlung Shell//Braunschweig/DE 2022-12-13T13:04:29 KFN 1 VJ 2412 Ref. 892C1ESE2T2WHGVA/29732";"-150,00";
"14.12.2022";"14.12.2022";"Lastschrift / Belastung";"Auftraggeber: Apotheke im Quartier Buchungstext: APOTHEKE IM QUARTIER TANJA//BRAUNSC 2022-12-13T13:59:38 KFN 1 VJ 2412 Ref. 0G2C1ESE2LMJ59XL/41334";"-10,98";
"14.12.2022";"14.12.2022";"Lastschrift / Belastung";"Auftraggeber: LIDL DIENSTLEISTUNG GMBH UND CO KG Buchungstext: LIDL DIENSTLEISTUNG GMBH UND CO KG/ 2022-12-13T13:44:57 KFN 1 VJ 2412 Ref. 8J2C1ESE26CFGT24/32758";"-27,91";
"14.12.2022";"14.12.2022";"Lastschrift / Belastung";"Auftraggeber: Worldline Sweden AB fuer Shell Buchungstext: SHELL 6772// Braunschweig /DE 2022-12-13T13:05:18 KFN 1 VJ 2412 Ref. 8J2C1ESE26CFGT24/27322";"-61,73";
"14.12.2022";"14.12.2022";"Lastschrift / Belastung";"Auftraggeber: AMAZON PAYMENTS EUROPE S.C.A. Buchungstext: 305-6511007-0200364 AMZN Mktp DE 60 RJXJ2NTPZOTIKA Ref. I822234790942100/34597";"-28,98";
"14.12.2022";"14.12.2022";"Lastschrift / Belastung";"Auftraggeber: BS/ENERGY Buchungstext: Kd.Nr. 200001330850/ Braunschweig, Kurzekampstr. 16 R/ Mandat MD-20000 1330850-01 Ref. JE222346B5146084/5";"-119,65";
"13.12.2022";"13.12.2022";"Lastschrift / Belastung";"Auftraggeber: LIDL DIENSTLEISTUNG GMBH UND CO KG Buchungstext: LIDL DIENSTLEISTUNG GMBH UND CO KG/ 2022-12-12T09:46:51 KFN 1 VJ 2412 Ref. 992C1ESD26CX6CXS/37983";"-1,68";
"13.12.2022";"13.12.2022";"Lastschrift / Belastung";"Auftraggeber: AMAZON EU S.A R.L., NIEDERLASSUNG DEUTSCHLAND Buchungstext: 028-3791657-5147550 Amazon.de 240WH VE4CDZ5P8YK Ref. JM222343M1119111/11107";"-9,79";
"13.12.2022";"13.12.2022";"Lastschrift / Belastung";"Auftraggeber: DENNS BIOMARKT Buchungstext: 091219341164527241200609300 ELV6526 2060 09.12 19.34 ME1 Ref. HU22234672439110/3941";"-7,43";
"13.12.2022";"13.12.2022";"Lastschrift / Belastung";"Auftraggeber: PayPal (Europe) S.a r.l. et Cie, S.C.A. Buchungstext: 1024040294773 . Adidas AG, Ihr Ein kauf bei Adidas AG Ref. HU22234672909519/4672";"-65,00";
"13.12.2022";"13.12.2022";"Lastschrift / Belastung";"Auftraggeber: PayPal Europe S.a.r.l. et Cie S.C.A Buchungstext: 1024016276733 PP.5539.PP . Fashion Retail SA, Ihr Einkauf bei Fashion Retail SA Ref. I322234672759081/52205";"-434,98";
"13.12.2022";"13.12.2022";"Lastschrift / Belastung";"Auftraggeber: ISLAMIC RELIEF - HUMANITARE ORGANISATION IN DEUTSCHLAND e.V. Buchungstext: Islamic Relief Deutschland Ref. HR22234691957020/3034";"-30,00";
"13.12.2022";"13.12.2022";"Lastschrift / Belastung";"Auftraggeber: PayPal Europe S.a.r.l. et Cie S.C.A Buchungstext: 1024059196521 . H+M Hennes + Mauri tz BV CO KG, Ihr Einkauf bei H+M H ennes + Mauritz BV CO KG Ref. I822234692407818/38739";"-152,91";
"12.12.2022";"12.12.2022";"Lastschrift / Belastung";"Auftraggeber: EDEKA GOERGE, BRAUNSCHWEIG Buchungstext: EDEKA GOERGE, BRAUNSCHWEIG//BRAUNSC 2022-12-09T18:09:35 KFN 1 VJ 2412 Ref. 3R2C1ESC2SYSLEAV/10809";"-8,50";
"12.12.2022";"12.12.2022";"�bertrag / �berweisung";"Auftraggeber: AOK-Die Gesundheitskasse fur Niedersachsen Buchungstext: 003875679391 OB-H096828667 EUR 939, 71- BEITRAEGE OKTOBER 2022 Ref. HR222346C0849713/2576";"939,71";
"12.12.2022";"12.12.2022";"�bertrag / �berweisung";"Empf�nger: Islamischer Verein HildesheimKto/IBAN: DE33259501300012002780 BLZ/BIC: NOLADE21HIK  Buchungstext: Ayse Agdas - Aydat Ref. HF222346A2458714/2";"-20,16";
"12.12.2022";"12.12.2022";"Lastschrift / Belastung";"Auftraggeber: LIDL DIENSTLEISTUNG GMBH UND CO KG Buchungstext: LIDL DIENSTLEISTUNG GMBH UND CO KG/ 2022-12-10T16:00:15 KFN 1 VJ 2412 Ref. 2X2C1ESC26PN5PBW/67591";"-149,17";
"12.12.2022";"12.12.2022";"Lastschrift / Belastung";"Auftraggeber: Bundeskasse in Halle Buchungstext: Kfz-Steuer fuer BS AS 1619 fuer die Zeit vom 10.12.2022 bis zum 09.12. 2023 Kassenzeichen K11954187454 Ref. JM222342M0851905/11032";"-60,00";
"12.12.2022";"12.12.2022";"Lastschrift / Belastung";"Auftraggeber: PayPal Europe S.a.r.l. et Cie S.C.A Buchungstext: 1023998218658 . ALEX BERLIN MERCED ES P, Ihr Einkauf bei ALEX BERLIN M ERCEDES P Ref. H522234390850245/1768";"-12,60";
"09.12.2022";"09.12.2022";"Lastschrift / Belastung";"Auftraggeber: Lastschrift aus Kartenzahlung Buchungstext: PARKEN BERLIN MB ARENA PLAZ//Berlin 2022-12-08T22:23:33 KFN 1 VJ 2412 Ref. 5K2C1ES92LLO9EO9/32000";"-15,00";
"09.12.2022";"09.12.2022";"Lastschrift / Belastung";"Auftraggeber: POLIZEI NDS Buchungstext: POLIZEIDIREKTION BRAUNSCHW//BRAUNSC 2022-12-08T13:51:37 KFN 1 VJ 2412 Ref. 5K2C1ES92LLO9EO9/22340";"-50,00";
"08.12.2022";"08.12.2022";"Lastschrift / Belastung";"Auftraggeber: Lastschrift aus Kartenzahlung Buchungstext: SARAY MARKET//Braunschweig/DE 2022-12-07T15:55:59 KFN 1 VJ 2412 Ref. A42C1ES82LMC5II1/29598";"-49,31";
"08.12.2022";"08.12.2022";"Lastschrift / Belastung";"Auftraggeber: Telekom Deutschland GmbH Buchungstext: Festnetz Vertragskonto 5628285085 RG 7297273413/29.11.2022 Ref. I822233912911059/6615";"-15,77";
"07.12.2022";"07.12.2022";"�bertrag / �berweisung";"Auftraggeber: Bundesagentur f�r Arbeit - Familienkasse Buchungstext: KG237003FK018112 1222 04050300160/3 000128847887 Ref. IO22234184434183/46227";"438,00";
"06.12.2022";"06.12.2022";"Lastschrift / Belastung";"Auftraggeber: PayPal Europe S.a.r.l. et Cie S.C.A Buchungstext: 1023876622661 PP.5539.PP . , Ihr Ei nkauf bei Ref. JK22233974633961/82832";"-60,00";
"06.12.2022";"06.12.2022";"Lastschrift / Belastung";"Auftraggeber: PayPal (Europe) S.a r.l. et Cie, S.C.A. Buchungstext: 1023917151068 . OLYMP, Ihr Einkauf bei OLYMP Ref. IX222339G2519657/5299";"-179,85";
"06.12.2022";"06.12.2022";"Lastschrift / Belastung";"Auftraggeber: PayPal (Europe) S.a r.l. et Cie, S.C.A. Buchungstext: 1023907277319 PP.5539.PP . , Ihr Ei nkauf bei Ref. IK22233972124895/2811";"-5,00";
"06.12.2022";"06.12.2022";"Lastschrift / Belastung";"Auftraggeber: IKEA Deutschland Gmb Buchungstext: 031213001066938241200001170 ELV6528 6411 03.12 13.00 ME1 Ref. JK22233972826035/2628";"-99,98";
"06.12.2022";"06.12.2022";"Lastschrift / Belastung";"Auftraggeber: PayPal (Europe) S.a r.l. et Cie, S.C.A. Buchungstext: 1023896895279 . HEM Tankstelle, Ih r Einkauf bei HEM Tankstelle Ref. IK22233972643338/1009";"-29,87";
"06.12.2022";"06.12.2022";"Lastschrift / Belastung";"Auftraggeber: PayPal (Europe) S.a r.l. et Cie, S.C.A. Buchungstext: 1023865502020 PP.5539.PP . Zalando Payments GmbH, Ihr Einkauf bei Zala ndo Payments GmbH Ref. JK22233973303476/108";"-124,94";
"06.12.2022";"06.12.2022";"Lastschrift / Belastung";"Auftraggeber: Smyths Toys DE47 Buchungstext: ELV54118801 03.12 16.57 ME1 Ref. IW22233992427545/23788";"-19,96";
"05.12.2022";"07.12.2022";"Konto�bertrag";" Buchungstext: UEBERTRAG UNS. REF: AZCEU233900166 01 IHRE REF: 373434 Ref. 2T2C1ES537X9CLD7/3663";"-200,00";
"05.12.2022";"05.12.2022";"Lastschrift / Belastung";"Auftraggeber: Lastschrift aus Kartenzahlung Buchungstext: SARAY MARKET//Braunschweig/DE 2022-12-03T13:38:42 KFN 1 VJ 2412 Ref. 3I2C1ES52T1H6CDI/37211";"-45,51";
"05.12.2022";"05.12.2022";"Lastschrift / Belastung";"Auftraggeber: 01597 MCDONALDS Buchungstext: 01597 MCDONALDS//BRAUNSCHWEIG/DE 2022-12-04T18:38:26 KFN 1 VJ 2412 Ref. 902C1ES52MHIGN3Q/45996";"-8,94";
"05.12.2022";"05.12.2022";"Lastschrift / Belastung";"Auftraggeber: LIDL DIENSTLEISTUNG GMBH UND CO KG Buchungstext: LIDL DIENSTLEISTUNG GMBH UND CO KG/ 2022-12-03T14:26:35 KFN 1 VJ 2412 Ref. 5K2C1ES526MTCQLY/14836";"-80,71";
"05.12.2022";"05.12.2022";"Lastschrift / Belastung";"Auftraggeber: Hermann Eppers WohnungsunternehmenGmbH + Co. KG Buchungstext: 16197 1162/999/46 Miete 12.22 Ref. JQ22233593621504/7321";"-36,00";
"05.12.2022";"05.12.2022";"Lastschrift / Belastung";"Auftraggeber: Hermann Eppers WohnungsunternehmenGmbH + Co. KG Buchungstext: 16196 1162/176/3 Miete 12.22 Ref. JQ22233593621504/7788";"-1.692,43";
"05.12.2022";"05.12.2022";"Lastschrift / Belastung";"Auftraggeber: DENNS BIOMARKT Buchungstext: 011216021162436241200609300 ELV6526 2060 01.12 16.02 ME1 Ref. IU22233671959333/19316";"-9,06";
"05.12.2022";"05.12.2022";"Lastschrift / Belastung";"Auftraggeber: IGM Wolfsburg Buchungstext: BEITRAG BIS 12/22 MANDATSREF 424373 0101 GLAEUBIGER-ID DE71ZZZ000000535 93 NAECHSTER BEITRAGSEINZUG IN BEKA NNTER HOEHE UND VEREINBARTEM TURNUS Ref. IU22233671959334/11481";"-54,85";
"05.12.2022";"05.12.2022";"Lastschrift / Belastung";"Auftraggeber: Stadt Braunschweig Buchungstext: GP1000313028/53,20 Kita Entgelt-122 2S/ Ref. IU22233672342137/11750";"-53,20";
"05.12.2022";"05.12.2022";"Lastschrift / Belastung";"Auftraggeber: Stadt Braunschweig Buchungstext: GP1000313028/53,20 Kita Entgelt-122 2A/ Ref. IU22233672342137/11993";"-53,20";
"02.12.2022";"02.12.2022";"�bertrag / �berweisung";"Empf�nger: Abdulkerim AgdasKto/IBAN: DE36270400800573147600 BLZ/BIC: COBADEFFXXX  Buchungstext: Kendini Kandirma Ref. JP22233622354513/2";"-50,00";
"02.12.2022";"02.12.2022";"�bertrag / �berweisung";"Empf�nger: Ina Borchel-WaldmannKto/IBAN: DE05270700240047247201 BLZ/BIC: DEUTDEDB270  Buchungstext: BalletSaal31 - Kinderballet - Ayse Agdas - Monatsbeitrag Ref. JP22233622216909/2";"-30,00";
"02.12.2022";"02.12.2022";"Lastschrift / Belastung";"Auftraggeber: Elternverein zur F�rderung der integrativen Erziehung und Bildung in B Buchungstext: Mitgliedsbeitrag Ref. H322233573127940/8608";"-45,00";
"01.12.2022";"30.11.2022";"Kontof�hrungsentgelt";" Buchungstext: Entgelt Visa-Kreditkarte Zeitraum: 01.11.2022 bis 30.11.2022 Ref. 8Z2C1ES12FL1KYNN/577786";"-1,90";
"01.12.2022";"01.12.2022";"�bertrag / �berweisung";"Empf�nger: Mahmud AgdasKto/IBAN: DE75200411550559561605 BLZ/BIC: COBADEHD055  Buchungstext: Saving Ref. IC22233544800377/2";"-500,00";
"01.12.2022";"01.12.2022";"�bertrag / �berweisung";"Empf�nger: Hanife AgdasKto/IBAN: DE89200411110496224740 BLZ/BIC: COBADEHDXXX  Buchungstext: Hac 2029 Ref. JN22233540856373/2";"-150,00";
